,file_name,face_pt1_x_pos,face_pt1_y_pos,face_pt2_x_pos,face_pt2_y_pos,left_eye_pt1_x_pos,left_eye_pt1_y_pos,left_eye_pt2_x_pos,left_eye_pt2_y_pos,right_eye_pt1_x_pos,right_eye_pt1_y_pos,right_eye_pt2_x_pos,right_eye_pt2_y_pos,left_eye_horizontal,left_eye_vertical,right_eye_horizontal,right_eye_vertical,face_detection,left_eye_close,right_eye_close,result_close,face_confidence,target_face_pt1_x_pos,target_face_pt1_y_pos,target_face_pt2_x_pos,target_face_pt2_y_pos,target_left_eye_pt1_x_pos,target_left_eye_pt1_y_pos,target_left_eye_pt2_x_pos,target_left_eye_pt2_y_pos,target_right_eye_pt1_x_pos,target_right_eye_pt1_y_pos,target_right_eye_pt2_x_pos,target_right_eye_pt2_y_pos,exist_mask,exist_glasses,face_visible,left_eye_visible,left_eye_opened,right_eye_visible,right_eye_opened
0,R_336_50_M_02_M0_G0_C0_19.jpg,233,488,563,1037,318,676,357,699,446,668,489,697,45.27692569,9.486832981,51.86520992,11.40175425,1,0,0,0,861,216.18,612.49,572.6,1034.9,287.29,690.85,360.96,718.12,441.5,688.41,511.32,716.76,0,0,1,1,0,1,1
0,R_336_50_M_02_M0_G0_C0_20.jpg,230,505,566,1051,316,684,354,703,450,656,481,701,42.48529157,11.70469991,54.64430437,11.18033989,1,0,0,0,851,219.35,615.66,575.77,1038.07,285,700.65,358.67,727.93,443.85,697.09,513.67,725.44,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_01.jpg,230,496,559,1038,317,681,352,701,444,652,478,697,40.31128874,12.36931688,56.40035461,11.04536102,1,0,0,0,853,216.18,610.9,572.6,1033.32,290.72,700.5,364.39,727.78,442.21,688.17,512.04,716.51,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_02.jpg,233,496,563,1036,318,677,350,697,445,653,480,696,37.73592453,10.44030651,55.4436651,11.40175425,1,0,0,0,855,217.77,612.49,574.18,1034.9,294.73,696.3,368.4,723.58,446.12,688.32,515.94,716.67,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_03.jpg,234,491,564,1039,321,679,360,702,451,669,491,701,45.27692569,11.18033989,51.2249939,11.18033989,1,0,0,0,859,214.6,610.9,571.01,1033.32,288.89,693.76,362.56,721.03,448.37,688.58,518.19,716.93,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_04.jpg,235,486,572,1040,331,653,368,683,457,652,493,698,47.63402146,8.062257748,58.41232747,11.18033989,1,0,0,0,858,220.93,612.49,577.35,1034.9,301.18,693.9,374.85,721.18,453.5,689.23,523.33,717.57,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_05.jpg,237,480,568,1033,331,675,370,699,459,667,498,695,45.79301257,10.44030651,48.01041554,9.848857802,1,0,0,0,866,224.1,606.15,580.52,1028.57,303.49,688.3,377.16,715.58,452.75,682.57,522.57,710.91,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_06.jpg,232,486,563,1036,323,675,361,700,449,666,495,697,45.48626166,10.19803903,55.47071299,11.18033989,1,0,0,0,862,225.69,602.98,582.1,1025.4,291.05,690.36,364.73,717.64,446.48,682.01,516.3,710.36,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_07.jpg,234,488,570,1044,326,669,358,693,458,654,496,696,38.27531842,12.04159458,56.63920903,8.544003745,1,0,0,0,846,224.1,604.57,580.52,1026.98,296.23,697.56,369.9,724.84,450.25,690.52,520.07,718.87,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_08.jpg,236,470,572,1038,328,669,371,693,457,664,497,693,49.24428901,9.219544457,49.40647731,5.385164807,1,0,1,0,861,220.93,599.81,577.35,1022.23,302.21,690.02,375.88,717.3,453.18,682.37,523,710.71,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_09.jpg,237,489,565,1030,328,672,366,695,453,663,497,692,44.41846463,10.44030651,52.69724851,10.19803903,1,0,0,0,866,220.93,593.48,577.35,1015.9,298.82,683.91,372.49,711.18,448.98,679.61,518.8,707.95,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_10.jpg,236,486,566,1034,329,675,367,699,453,666,495,696,44.94441011,10.19803903,51.6139516,10.44030651,1,0,0,0,863,225.69,595.06,582.1,1017.48,296.46,689.61,370.14,716.89,448.33,684.44,518.15,712.79,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_11.jpg,236,486,568,1034,321,668,364,681,456,645,488,677,43.73785546,8.246211251,45.254834,7.071067812,1,0,0,0,862,227.27,596.65,583.69,1019.06,294.71,685.76,368.39,713.04,448.42,681.56,518.24,709.91,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_12.jpg,236,480,569,1035,327,673,364,696,455,666,498,695,43.56604182,7.071067812,51.86520992,10.44030651,1,0,0,0,865,220.93,598.23,577.35,1020.65,297.16,688.14,370.83,715.42,446.93,682.23,516.75,710.58,0,0,1,1,0,1,1
0,R_336_50_M_03_M0_G0_C0_13.jpg,236,477,568,1036,318,678,363,693,450,664,494,691,47.4341649,1,51.623638,3.605551275,1,1,1,1,860,216.18,596.65,572.6,1019.06,301.62,693.03,375.29,720.31,450.87,691.6,520.69,719.95,0,0,1,1,0,1,0
0,R_336_50_M_03_M0_G0_C0_14.jpg,242,486,572,1038,328,679,370,701,457,653,495,701,47.41307836,9.899494937,61.22091146,10.19803903,1,0,0,0,855,224.1,602.98,580.52,1025.4,298.45,690.27,372.13,717.55,451.58,693.06,521.4,721.4,0,0,1,1,1,1,1
0,R_336_50_M_03_M0_G0_C0_15.jpg,242,482,570,1032,329,673,368,695,456,665,496,695,44.77722635,9.219544457,50,10.19803903,1,0,0,0,868,224.1,604.57,580.52,1026.98,300.44,689.98,374.11,717.26,448.83,686.59,518.65,714.93,0,0,1,1,1,1,1
0,R_336_50_M_03_M0_G0_C0_16.jpg,246,493,574,1042,342,674,386,699,469,671,512,701,50.11985634,11.04536102,52.43090692,13.03840481,1,0,0,0,822,222.52,606.15,578.93,1028.57,311.35,693.35,385.02,720.62,467.06,689.04,536.88,717.38,0,0,1,1,1,1,1
0,R_336_50_M_03_M0_G0_C0_17.jpg,237,488,569,1044,330,681,366,704,457,672,499,701,42.72001873,13,51.03920062,10.44030651,1,0,0,0,844,217.77,614.07,574.18,1036.49,294.54,699.01,368.22,726.28,452.69,695.15,522.51,723.5,0,0,1,1,1,1,1
0,R_336_50_M_03_M0_G0_C0_18.jpg,246,490,574,1034,336,676,373,698,461,670,503,698,43.0464865,9.486832981,50.47771786,12.36931688,1,0,0,0,853,225.69,621.99,582.1,1044.41,304.58,693.56,378.25,720.84,459.82,688.39,529.64,716.73,0,0,1,1,1,1,1
0,R_336_50_M_03_M0_G0_C0_19.jpg,240,484,571,1036,329,672,367,694,458,667,499,696,43.9089968,9.219544457,50.21951812,12.08304597,1,0,0,0,862,225.69,617.24,582.1,1039.66,300.28,693.21,373.95,720.49,453.06,687.15,522.88,715.5,0,0,1,1,1,1,1
0,R_336_50_M_03_M0_G0_C0_20.jpg,242,486,570,1033,331,673,370,698,457,667,498,697,46.32493929,9.219544457,50.80354318,11.18033989,1,0,0,0,865,224.1,615.66,580.52,1038.07,298.6,692.51,372.27,719.79,453.14,686.82,522.96,715.17,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_01.jpg,249,492,575,1029,339,671,375,696,465,669,505,698,43.829214,11.04536102,49.40647731,11.18033989,1,0,0,0,852,227.27,615.66,583.69,1038.07,308.49,694.73,382.16,722,458.74,687.59,528.56,715.93,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_02.jpg,249,492,575,1028,338,656,376,685,463,669,505,696,47.80167361,9.219544457,49.92995093,11.40175425,1,0,0,0,853,225.69,615.66,582.1,1038.07,306.12,695.41,379.79,722.69,460.17,689.09,530,717.44,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_03.jpg,260,498,584,1030,354,669,392,692,474,676,517,697,44.41846463,7.071067812,47.85394446,9.848857802,1,0,0,0,751,232.02,614.07,588.44,1036.49,327.61,694.63,401.28,721.9,475.65,692.89,545.48,721.24,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_04.jpg,254,496,579,1034,345,662,384,689,472,653,502,699,47.4341649,9.433981132,54.91812087,11.40175425,1,0,0,0,803,224.1,620.41,580.52,1042.82,317.65,695.61,391.32,722.89,470.13,691.32,539.95,719.66,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_05.jpg,256,480,580,1036,345,682,387,697,475,674,512,698,44.59820624,8.544003745,44.10215414,7.615773106,1,0,0,0,826,230.44,621.99,586.85,1044.41,319.82,700.43,393.5,727.71,469.35,695.54,539.17,723.89,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_06.jpg,218,491,542,1031,301,674,337,694,428,642,471,692,41.18252056,5.385164807,65.94694838,8.062257748,1,0,0,0,835,200.34,614.07,556.76,1036.49,272.15,692.16,345.83,719.43,424.01,680.3,493.83,708.65,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_07.jpg,232,499,563,1061,323,627,359,673,452,658,484,700,58.41232747,7.280109889,52.80151513,11.18033989,1,0,0,0,840,206.68,625.16,563.09,1047.58,295.89,705.65,369.57,732.93,444.62,700.44,514.44,728.79,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_08.jpg,218,469,547,1043,286,662,318,686,410,670,463,696,40,3,59.03388857,6.708203932,1,1,1,1,830,198.76,623.58,555.17,1045.99,258.79,702.41,332.46,729.69,406.25,695.51,476.07,723.86,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_09.jpg,234,491,573,1067,339,661,369,698,458,662,490,703,46.40043103,10.29563014,52.0096145,11.18033989,1,0,0,0,836,216.18,623.58,572.6,1045.99,299.92,704.36,373.59,731.64,448.75,701.17,518.57,729.52,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_10.jpg,236,490,569,1042,330,685,370,703,459,672,499,701,43.8634244,10.44030651,49.40647731,11.40175425,1,0,0,0,848,220.93,621.99,577.35,1044.41,306.45,698.47,380.12,725.75,452.6,695.45,522.42,723.79,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_11.jpg,232,493,560,1040,324,679,362,701,452,650,483,698,43.9089968,9.486832981,57.14017851,11.18033989,1,0,0,0,846,214.6,618.82,571.01,1041.24,295.69,693.8,369.36,721.08,448.66,688.49,518.48,716.83,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_12.jpg,234,486,572,1067,330,652,372,683,458,661,489,699,52.20153254,10,49.04079934,11.70469991,1,0,0,0,831,222.52,618.82,578.93,1041.24,300.61,700.06,374.28,727.34,453.91,699.38,523.73,727.73,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_13.jpg,229,486,558,1060,312,676,352,695,442,667,478,696,44.28317965,7.280109889,46.22769733,11.40175425,1,0,0,0,835,209.85,614.07,566.26,1036.49,285.75,692.41,359.42,719.69,443.14,688.05,512.96,716.4,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_14.jpg,231,485,561,1063,315,635,363,661,447,667,486,688,54.58937626,8.544003745,43.38202393,2.828427125,1,0,1,0,828,213.01,621.99,569.43,1044.41,292.03,700.35,365.71,727.63,441.04,694.82,510.87,723.17,0,0,1,1,0,1,0
0,R_336_50_M_04_M0_G0_C0_15.jpg,230,483,558,1064,311,676,353,694,444,664,486,692,45.69463864,8.246211251,50.47771786,8.544003745,1,0,0,0,829,220.93,623.58,577.35,1045.99,284.46,690.19,358.13,717.46,437.74,684.64,507.56,712.99,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_16.jpg,232,487,562,1061,318,676,356,698,445,666,487,696,43.9089968,9.219544457,51.6139516,12.16552506,1,0,0,0,834,217.77,615.66,574.18,1038.07,288.4,691.64,362.07,718.92,440.32,686.07,510.14,714.42,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_17.jpg,241,496,565,1038,324,677,359,697,449,669,491,697,40.31128874,8.544003745,50.47771786,11.40175425,1,0,0,0,845,216.18,618.82,572.6,1041.24,289.43,693.09,363.1,720.37,446.67,687.37,516.49,715.72,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_18.jpg,220,482,552,1063,292,672,328,682,427,646,457,678,36.34556369,8,43.18564576,6.08276253,1,0,0,0,830,205.09,621.99,561.51,1044.41,271.48,700.78,345.16,728.06,414.77,684.76,484.59,713.1,0,0,1,1,0,1,1
0,R_336_50_M_04_M0_G0_C0_19.jpg,224,493,551,1038,299,642,337,673,418,646,463,692,49.04079934,10.44030651,64.35060217,8.544003745,1,0,0,0,846,201.93,623.58,558.34,1045.99,261.58,700.15,335.26,727.43,417.21,685.16,487.03,713.5,0,0,1,1,1,1,1
0,R_336_50_M_04_M0_G0_C0_20.jpg,226,501,549,1035,303,684,341,703,429,671,472,700,42.48529157,11.40175425,51.86520992,10.77032961,1,0,0,0,839,208.26,617.24,564.68,1039.66,272.39,699.29,346.07,726.57,425.62,686.33,495.44,714.68,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_01.jpg,244,498,569,1035,329,677,364,698,453,670,498,698,40.81666326,10.19803903,53,11.40175425,1,0,0,0,844,219.35,615.66,575.77,1038.07,303.12,695.57,376.79,722.85,452.83,689.02,522.65,717.36,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_02.jpg,244,496,569,1034,328,676,365,699,454,670,496,698,43.56604182,9.219544457,50.47771786,11.70469991,1,0,0,0,849,220.93,617.24,577.35,1039.66,299.24,696.44,372.91,723.72,449.98,689.35,519.8,717.69,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_03.jpg,239,493,565,1032,327,676,362,697,451,666,493,695,40.81666326,10.44030651,51.03920062,10.19803903,1,0,0,0,860,225.69,617.24,582.1,1039.66,295.38,691.49,369.06,718.77,448.04,686.16,517.86,714.51,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_04.jpg,258,496,575,1033,343,641,386,675,470,671,508,696,54.81788029,4.472135955,45.48626166,12.08304597,1,1,0,0,802,230.44,618.82,586.85,1041.24,317.58,693.16,391.26,720.43,466.4,689.28,536.22,717.63,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_05.jpg,236,499,562,1038,323,656,356,683,446,649,481,692,42.63801121,9.848857802,55.4436651,10.44030651,1,0,0,0,843,225.69,617.24,582.1,1039.66,294.11,693.11,367.79,720.39,443.87,685.97,513.69,714.32,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_06.jpg,237,490,558,1032,324,673,358,692,447,664,489,691,38.94868419,7.615773106,49.92995093,8.544003745,1,0,0,0,860,219.35,614.07,575.77,1036.49,295.45,686.66,369.12,713.94,445.2,681.54,515.02,709.88,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_07.jpg,241,494,565,1036,321,659,360,681,451,665,495,693,44.77722635,8.246211251,52.15361924,9.486832981,1,0,0,0,852,225.69,615.66,582.1,1038.07,299.46,693.56,373.13,720.84,448.69,689.12,518.51,717.47,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_08.jpg,251,496,572,1032,337,669,374,691,460,670,503,696,43.0464865,9.848857802,50.24937811,10.77032961,1,0,0,0,846,232.02,617.24,588.44,1039.66,305.39,692.87,379.06,720.14,459.42,690.1,529.24,718.44,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_09.jpg,258,483,574,1029,348,667,382,691,470,667,509,693,41.61730409,9.055385138,46.87216658,9.486832981,1,0,0,0,848,233.61,612.49,590.02,1034.9,313.62,683.45,387.29,710.73,462.77,682.86,532.59,711.21,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_10.jpg,254,492,572,1031,345,674,381,697,468,666,507,696,42.72001873,10.77032961,49.2036584,11.18033989,1,0,0,0,842,233.61,610.9,590.02,1033.32,310.7,688.54,384.37,715.82,467.14,685.93,536.96,714.28,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_11.jpg,245,489,570,1035,332,673,370,695,457,667,496,695,43.9089968,7.615773106,48.01041554,11.18033989,1,0,0,0,852,232.02,615.66,588.44,1038.07,303.88,693.36,377.55,720.64,455.33,685.74,525.15,714.09,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_12.jpg,247,490,571,1034,336,676,373,698,460,668,500,697,43.0464865,9.219544457,49.40647731,11.70469991,1,0,0,0,856,230.44,615.66,586.85,1038.07,308.89,692.44,382.57,719.72,453.5,687.44,523.32,715.78,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_13.jpg,232,481,557,1039,316,673,353,695,441,659,483,692,43.0464865,7.071067812,53.41348144,9.219544457,1,0,0,0,854,225.69,615.66,582.1,1038.07,287.79,691.75,361.46,719.03,441.37,681.18,511.19,709.53,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_14.jpg,238,497,566,1040,328,626,363,669,449,656,481,690,53.60037313,7.615773106,45.96737974,9.219544457,1,0,0,0,840,230.44,617.24,586.85,1039.66,297.14,707.12,370.81,734.39,444.96,699.21,514.79,727.55,0,0,1,1,0,1,0
0,R_336_50_M_05_M0_G0_C0_15.jpg,241,490,569,1042,324,671,362,695,455,667,498,698,44.41846463,9.433981132,53.00943312,9.486832981,1,0,0,0,837,225.69,618.82,582.1,1041.24,298.26,700.2,371.94,727.48,452.59,689.83,522.41,718.18,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_16.jpg,233,502,566,1052,329,663,356,697,443,654,480,698,41.0487515,8.062257748,57.48912941,10.44030651,1,0,0,0,846,224.1,618.82,580.52,1041.24,290.55,702.21,364.23,729.48,439.46,690.2,509.28,716.94,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_17.jpg,245,488,571,1036,330,677,365,695,457,666,499,693,39.35733731,9.486832981,49.92995093,9.219544457,1,0,0,0,848,228.85,618.82,585.27,1041.24,303.63,694.61,377.3,721.89,452.71,684.81,522.53,711.54,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_18.jpg,241,496,570,1037,336,658,364,694,452,652,485,696,44.40720662,10.19803903,55,12.36931688,1,0,0,0,846,227.27,623.58,583.69,1045.99,299.72,699.25,373.39,726.53,448.21,687.71,518.03,714.44,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_19.jpg,234,496,570,1066,302,656,358,673,452,659,483,700,58.52349955,11.04536102,51.4003891,12.08304597,1,0,0,0,844,225.69,628.33,582.1,1050.74,295.07,709,368.74,736.28,443.24,699.9,513.07,726.63,0,0,1,1,1,1,1
0,R_336_50_M_05_M0_G0_C0_20.jpg,243,487,570,1038,325,656,365,676,451,647,480,688,44.72135955,9.486832981,49.09175083,5.385164807,1,0,1,0,850,227.27,618.82,583.69,1041.24,303.98,701,377.65,728.27,449.67,694.6,519.49,721.34,0,0,1,1,0,1,0
0,R_336_50_M_06_M0_G0_C0_01.jpg,258,498,583,1064,346,671,384,692,470,668,512,692,43.41658669,11.40175425,48.37354649,9.848857802,1,0,0,0,802,227.27,620.41,583.69,1042.82,318.96,688.79,392.63,716.07,462.59,685.03,532.41,711.77,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_02.jpg,258,498,584,1065,348,672,384,693,471,669,509,694,41.67733197,10.77032961,45.48626166,11.40175425,1,0,0,0,799,239.94,618.82,596.36,1041.24,318.48,689.23,392.15,716.51,467.33,685.62,537.15,712.36,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_03.jpg,249,485,569,1047,336,673,374,697,461,664,502,693,44.94441011,10.19803903,50.21951812,11.18033989,1,0,0,0,815,232.02,614.07,588.44,1036.49,306.3,687.51,379.98,714.78,453.96,685.01,523.79,711.74,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_04.jpg,260,468,588,1053,347,682,392,705,479,676,521,705,50.53711507,8.062257748,51.03920062,7.071067812,1,0,0,0,722,230.44,625.16,586.85,1047.58,326.85,705,400.53,732.28,475.1,705.38,544.92,732.11,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_05.jpg,262,480,579,1028,347,672,385,696,474,667,512,696,44.94441011,11.18033989,47.80167361,11.18033989,1,0,0,0,825,244.7,614.07,601.11,1036.49,316.82,687.01,390.5,714.29,467.03,686.85,536.85,713.59,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_06.jpg,264,490,581,1023,342,640,387,670,473,667,520,691,54.08326913,6.32455532,52.77309921,5.830951895,1,1,1,1,807,244.7,609.32,601.11,1031.74,320.34,688.33,394.01,715.6,466.2,684.51,536.02,711.25,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_07.jpg,258,483,577,1027,339,674,380,694,468,661,500,692,45.61797891,9.055385138,44.55333882,8.246211251,1,0,0,0,834,238.36,606.15,594.77,1028.57,309.65,685.32,383.32,712.59,462.02,681.2,531.84,707.93,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_08.jpg,249,478,575,1036,331,671,372,693,460,663,501,694,46.5295605,6.08276253,51.4003891,10.19803903,1,0,0,0,842,233.61,617.24,590.02,1039.66,302.9,690.16,376.57,717.44,454.22,686.49,524.04,713.23,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_09.jpg,254,462,576,1034,337,672,377,694,464,662,506,693,45.65084884,8.062257748,52.20153254,10.19803903,1,0,0,0,844,238.36,612.49,594.77,1034.9,310.86,687.75,384.54,715.03,459.32,683.16,529.14,709.89,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_10.jpg,268,479,586,1022,350,667,391,690,480,665,521,692,47.01063709,7.071067812,49.09175083,8.544003745,1,0,0,0,815,243.11,609.32,599.53,1031.74,321.68,683.78,395.35,711.06,468.92,685.16,538.74,711.89,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_11.jpg,255,485,577,1031,336,679,378,698,463,667,506,697,46.09772229,8.602325267,52.43090692,10.77032961,1,0,0,0,827,235.19,617.24,591.61,1039.66,307.6,691.93,381.27,719.21,455.68,686.95,525.51,713.68,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_12.jpg,270,490,604,1042,384,669,427,692,507,667,535,694,48.76474136,9.219544457,38.18376618,7.615773106,1,0,0,0,774,243.11,615.66,599.53,1038.07,354.06,688.56,427.74,715.84,497.63,689.47,567.46,716.21,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_13.jpg,254,490,576,1031,343,674,381,698,466,664,510,695,44.94441011,10.29563014,53.82378656,10,1,0,0,0,831,232.02,614.07,588.44,1036.49,312.11,687.19,385.79,714.47,461.9,684.87,531.72,711.6,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_14.jpg,262,490,585,1030,358,613,397,658,476,667,516,689,57.62811814,6.708203932,45.65084884,7.211102551,1,1,0,0,774,238.36,615.66,594.77,1038.07,320.17,692.35,393.84,719.63,470.05,691.69,539.87,718.43,0,0,1,1,1,1,0
0,R_336_50_M_06_M0_G0_C0_15.jpg,265,488,586,1022,354,668,395,691,483,665,517,693,47.01063709,10.04987562,44.04543109,8.062257748,1,0,0,0,796,241.53,612.49,597.94,1034.9,327.1,684.19,400.77,711.47,473.81,685.32,543.63,712.05,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_16.jpg,266,492,588,1020,359,669,396,694,484,665,523,693,44.65422712,12.08304597,48.01041554,9.219544457,1,0,0,0,783,243.11,614.07,599.53,1036.49,325.74,683.74,399.41,711.02,475.32,683.45,545.15,710.19,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_17.jpg,266,486,588,1017,346,685,397,699,483,662,522,692,51.4781507,11.18033989,49.2036584,10.19803903,1,0,0,0,814,244.7,612.49,601.11,1034.9,324.83,681.13,398.5,708.41,478.18,680.64,548.01,707.38,0,0,1,1,1,1,1
0,R_336_50_M_06_M0_G0_C0_18.jpg,265,485,587,1024,351,624,395,657,481,665,527,689,55,5.830951895,51.88448708,6.32455532,1,1,0,0,792,241.53,609.32,597.94,1031.74,331.95,690.7,405.62,717.98,474.67,689.36,544.5,716.09,0,0,1,1,0,1,0
0,R_336_50_M_06_M0_G0_C0_19.jpg,229,479,564,1051,309,639,344,677,438,660,472,700,50.99019514,7.615773106,52.49761899,6.32455532,1,0,0,0,829,222.52,633.08,578.93,1055.5,288.34,717.16,362.01,744.44,433,700.41,502.82,727.15,0,0,1,1,1,1,0
0,R_336_50_M_06_M0_G0_C0_20.jpg,258,494,578,1028,349,674,384,697,468,666,510,695,41.88078318,11.18033989,51.03920062,11.18033989,1,0,0,0,815,239.94,610.9,596.36,1033.32,317.34,689.96,391.01,717.24,464.43,685.3,534.25,712.03,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_01.jpg,254,490,580,1030,343,672,381,695,467,662,505,693,44.41846463,10.77032961,49.04079934,11.18033989,1,0,0,0,822,227.27,614.07,583.69,1036.49,311.66,687.66,385.34,714.94,462.18,681.64,532.01,708.37,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_02.jpg,254,490,578,1030,345,674,382,696,467,664,506,694,43.0464865,11.40175425,49.2036584,9.848857802,1,0,0,0,824,227.27,610.9,583.69,1033.32,307.76,686.21,381.43,713.49,460.83,682.33,530.65,709.06,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_03.jpg,262,498,581,1030,350,663,386,692,472,654,502,698,46.22769733,9.433981132,53.25410782,11.40175425,1,0,0,0,764,235.19,610.9,591.61,1033.32,318.38,691.63,392.05,718.91,467.9,691.17,537.72,717.9,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_04.jpg,251,480,571,1026,332,640,369,680,460,666,500,689,54.4885309,5.385164807,46.14108798,6.708203932,1,1,0,0,863,228.85,614.07,585.27,1036.49,311.27,696.51,384.94,723.78,457.74,688.38,527.56,715.11,0,0,1,1,0,1,0
0,R_336_50_M_07_M0_G0_C0_05.jpg,261,496,578,1020,351,674,389,695,475,665,517,694,43.41658669,10.77032961,51.03920062,8.544003745,1,0,0,0,833,232.02,612.49,588.44,1034.9,317.75,687.78,391.42,715.06,465.11,684.77,534.93,711.51,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_06.jpg,303,470,634,1054,448,664,492,678,465,619,490,655,45.12205669,3.605551275,38.62641583,6.403124237,1,1,0,0,790,265.29,623.58,621.7,1045.99,433.4,697.02,507.07,724.3,565.35,714.37,612.2,741.11,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_07.jpg,272,502,596,1026,363,678,418,698,503,673,539,699,57.28001397,9.219544457,44.40720662,13.34166406,1,0,0,0,803,251.03,620.41,607.45,1042.82,348.5,679.7,422.18,706.98,497.86,689.77,567.68,716.51,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_08.jpg,255,488,575,1016,343,671,380,695,465,665,509,694,44.10215414,10.19803903,52.69724851,10.19803903,1,0,0,0,866,238.36,612.49,594.77,1034.9,309.66,686.76,383.33,714.04,461.08,683.38,530.9,710.11,0,0,1,1,1,1,1
0,R_336_50_M_07_M0_G0_C0_09.jpg,269,494,586,1008,346,673,397,686,482,667,520,690,51.7880295,10.04987562,44.41846463,11.18033989,1,0,0,0,837,241.53,610.9,597.94,1033.32,328.22,680.21,401.89,707.49,473.8,680.05,543.62,706.78,0,0,1,1,1,1,1
